,Nombre,ANO,Casos,DEPARTAMENTO,Población,Proporción
552,HUILA,1995,13,HUILA,863349,1.5057641811133158
553,HUILA,1996,27,HUILA,878442,3.0736235289296276
554,HUILA,1997,25,HUILA,893504,2.7979729245756033
555,HUILA,1998,12,HUILA,908491,1.320871643197346
556,HUILA,1999,25,HUILA,923392,2.707409204324924
557,HUILA,2000,17,HUILA,938244,1.8118954131334706
558,HUILA,2001,21,HUILA,953031,2.2034960038026044
559,HUILA,2002,16,HUILA,967773,1.65328026303689
560,HUILA,2003,25,HUILA,982377,2.544847853726217
561,HUILA,2004,21,HUILA,996874,2.106585185289214
562,HUILA,2005,31,HUILA,1011405,3.065043182503547
563,HUILA,2006,25,HUILA,1025738,2.4372695561634647
564,HUILA,2007,29,HUILA,1040086,2.788230973207985
565,HUILA,2008,38,HUILA,1054423,3.6038667593555904
566,HUILA,2009,46,HUILA,1068844,4.303715041671189
567,HUILA,2010,45,HUILA,1083189,4.15439964770691
568,HUILA,2011,44,HUILA,1097584,4.008804793072786
569,HUILA,2012,57,HUILA,1111947,5.126143602168089
570,HUILA,2013,58,HUILA,1126316,5.149531747751075
571,HUILA,2014,52,HUILA,1140539,4.559247864386926
572,HUILA,2015,73,HUILA,1154777,6.321566847971513
573,HUILA,2016,80,HUILA,1168869,6.844222919762608
574,HUILA,2017,77,HUILA,1182944,6.509183866691915
575,HUILA,2018,58,HUILA,1197081,4.845119085508833
576,HUILA,2019,85,HUILA,1211163,7.018047942349626
577,LA GUAJIRA,1985,1,LA GUAJIRA,362666,0.2757358009849283
578,LA GUAJIRA,1987,2,LA GUAJIRA,383157,0.52197924088559
579,LA GUAJIRA,1988,6,LA GUAJIRA,391887,1.5310535945310766
580,LA GUAJIRA,1989,3,LA GUAJIRA,400182,0.7496589051981348
581,LA GUAJIRA,1990,7,LA GUAJIRA,4085,171.35862913096696
582,LA GUAJIRA,1991,6,LA GUAJIRA,415758,1.4431472154474478
583,LA GUAJIRA,1992,3,LA GUAJIRA,42377,7.079311890884207
584,LA GUAJIRA,1993,1,LA GUAJIRA,432844,0.23103011708606333
585,LA GUAJIRA,1994,5,LA GUAJIRA,44135,11.328877308258752
586,LA GUAJIRA,1995,3,LA GUAJIRA,451387,0.664618165786786
587,LA GUAJIRA,1996,5,LA GUAJIRA,474255,1.0542851419594945
588,LA GUAJIRA,1997,8,LA GUAJIRA,489649,1.6338234122810422
589,LA GUAJIRA,1998,2,LA GUAJIRA,506623,0.3947708651206123
590,LA GUAJIRA,1999,1,LA GUAJIRA,526992,0.1897562012326563
591,LA GUAJIRA,2000,1,LA GUAJIRA,548879,0.18218951717956053
592,LA GUAJIRA,2001,5,LA GUAJIRA,573624,0.8716511164107499
593,LA GUAJIRA,2002,4,LA GUAJIRA,599517,0.6672037656980536
594,LA GUAJIRA,2003,3,LA GUAJIRA,626358,0.47895931719559737
595,LA GUAJIRA,2004,7,LA GUAJIRA,653834,1.0706081360100577
596,LA GUAJIRA,2005,5,LA GUAJIRA,681534,0.733639114116097
597,LA GUAJIRA,2006,9,LA GUAJIRA,708768,1.2698090207232833
598,LA GUAJIRA,2007,4,LA GUAJIRA,73605,5.434413423001154
599,LA GUAJIRA,2008,7,LA GUAJIRA,763496,0.9168351897062983
600,LA GUAJIRA,2009,6,LA GUAJIRA,791083,0.7584539169720498
601,LA GUAJIRA,2010,7,LA GUAJIRA,81874,8.54972274470528
602,LA GUAJIRA,2011,7,LA GUAJIRA,846641,0.8267967178532577
603,LA GUAJIRA,2012,6,LA GUAJIRA,874532,0.686081241166704
604,LA GUAJIRA,2013,7,LA GUAJIRA,902367,0.7757375879215442
605,LA GUAJIRA,2014,4,LA GUAJIRA,930143,0.43004140223600024
606,LA GUAJIRA,2015,13,LA GUAJIRA,957797,1.3572813445855436
607,LA GUAJIRA,2016,5,LA GUAJIRA,985452,0.5073813843799596
608,LA GUAJIRA,2017,13,LA GUAJIRA,1012926,1.2834106341430667
609,LA GUAJIRA,2018,10,LA GUAJIRA,1040157,0.9613933281225814
610,LA GUAJIRA,2019,18,LA GUAJIRA,1067063,1.6868732211687596
611,MAGDALENA,1985,13,MAGDALENA,888479,1.4631747064365055
612,MAGDALENA,1986,9,MAGDALENA,908242,0.9909253260694837
613,MAGDALENA,1987,14,MAGDALENA,927766,1.5090011921109416
614,MAGDALENA,1988,8,MAGDALENA,946887,0.8448737811375592
615,MAGDALENA,1989,12,MAGDALENA,965385,1.243027393216178
616,MAGDALENA,1990,8,MAGDALENA,983096,0.8137557268059273
617,MAGDALENA,1991,10,MAGDALENA,1000682,0.9993184648070016
618,MAGDALENA,1992,1,MAGDALENA,1017120,0.09831681610822715
619,MAGDALENA,1993,13,MAGDALENA,1032225,1.25941534064763
620,MAGDALENA,1994,12,MAGDALENA,1045940,1.1472933437864505
621,MAGDALENA,1995,8,MAGDALENA,1058256,0.7559607505178331
622,MAGDALENA,1996,16,MAGDALENA,1068223,1.4978145948926394
623,MAGDALENA,1997,12,MAGDALENA,1077518,1.1136704908873911
624,MAGDALENA,1998,13,MAGDALENA,1078786,1.2050582784722828
625,MAGDALENA,1999,28,MAGDALENA,1079822,2.593019960697226
626,MAGDALENA,2000,19,MAGDALENA,1118977,1.6979794937697559
627,MAGDALENA,2001,18,MAGDALENA,1120576,1.6063167513850019
628,MAGDALENA,2002,17,MAGDALENA,1121975,1.5151852759642594
629,MAGDALENA,2003,25,MAGDALENA,1131036,2.2103628885375883
630,MAGDALENA,2004,16,MAGDALENA,1140396,1.4030214065991111
631,MAGDALENA,2005,31,MAGDALENA,1150064,2.6955021633578653
632,MAGDALENA,2006,28,MAGDALENA,1159895,2.414011613120153
633,MAGDALENA,2007,21,MAGDALENA,1169866,1.7950773849312656
634,MAGDALENA,2008,33,MAGDALENA,1180134,2.7962926243968904
635,MAGDALENA,2009,45,MAGDALENA,1190666,3.779397412876491
636,MAGDALENA,2010,48,MAGDALENA,1201501,3.9950029171844217
637,MAGDALENA,2011,30,MAGDALENA,1212559,2.4741064146157012
638,MAGDALENA,2012,46,MAGDALENA,1223875,3.758553773873966
639,MAGDALENA,2013,54,MAGDALENA,1235532,4.370586921261449
640,MAGDALENA,2014,64,MAGDALENA,1247514,5.130202947622231
641,MAGDALENA,2015,44,MAGDALENA,1259822,3.492556885020265
642,MAGDALENA,2016,56,MAGDALENA,1272442,4.400986449677077
643,MAGDALENA,2017,48,MAGDALENA,1285384,3.7342926316182554
644,MAGDALENA,2018,47,MAGDALENA,1298691,3.619028698897582
645,MAGDALENA,2019,54,MAGDALENA,1312428,4.1145114246267225
646,META,1985,11,META,510667,2.1540455913540524
647,META,1986,7,META,522349,1.340100201206473
648,META,1987,5,META,533061,0.9379789555041543
649,META,1988,13,META,543112,2.3936131037428745
650,META,1989,12,META,552852,2.1705628269410258
651,META,1990,11,META,562631,1.9551002344342916
652,META,1991,13,META,571589,2.2743614730164508
653,META,1992,14,META,581135,2.409078785480138
654,META,1993,10,META,591491,1.6906427992987212
655,META,1994,17,META,602837,2.8199994360001126
656,META,1995,12,META,615323,1.9501952633007378
657,META,1996,12,META,630776,1.902418608190546
658,META,1997,17,META,646934,2.62777964985609
659,META,1998,13,META,663575,1.9590852578834346
660,META,1999,15,META,68049,22.042939646431247
661,META,2000,20,META,697478,2.867473956167793
662,META,2001,15,META,714759,2.0986094613708954
663,META,2002,22,META,732007,3.005435740368603
664,META,2003,20,META,749153,2.669681627117558
665,META,2004,29,META,766214,3.784843398841577
666,META,2005,26,META,783285,3.3193537473588792
667,META,2006,27,META,800581,3.3725506850649714
668,META,2007,42,META,817969,5.134668917770722
669,META,2008,42,META,835526,5.026773553426224
670,META,2009,46,META,853166,5.391682275196152
671,META,2010,54,META,870921,6.20033275119098
672,META,2011,50,META,888802,5.625549897502481
673,META,2012,51,META,906805,5.624141904819669
674,META,2013,50,META,924871,5.4061593454654755
675,META,2014,73,META,943072,7.740660310135388
676,META,2015,56,META,961334,5.825238678752649
677,META,2016,56,META,97971,57.15977176919701
678,META,2017,70,META,998162,7.012889691252522
679,META,2018,64,META,1016701,6.294869386378099
680,META,2019,81,META,1035256,7.824151707403772
681,NARIÑO,1985,7,NARIÑO,1136533,0.6159082050411206
682,NARIÑO,1986,3,NARIÑO,1160391,0.25853354602026385
683,NARIÑO,1987,11,NARIÑO,1183777,0.9292290693264019
684,NARIÑO,1988,4,NARIÑO,1206625,0.33150315963949034
685,NARIÑO,1989,7,NARIÑO,1228944,0.5695947089533779
686,NARIÑO,1990,11,NARIÑO,1250735,0.8794828640759235
687,NARIÑO,1991,13,NARIÑO,1270428,1.0232771947721555
688,NARIÑO,1992,9,NARIÑO,1289606,0.6978875718630341
689,NARIÑO,1993,14,NARIÑO,1315954,1.0638669740735618
690,NARIÑO,1994,16,NARIÑO,1334335,1.1990991767434716
691,NARIÑO,1995,11,NARIÑO,1352326,0.8134133337671539
692,NARIÑO,1996,10,NARIÑO,1370965,0.7294132235323294
693,NARIÑO,1997,23,NARIÑO,1389504,1.6552669153885127
694,NARIÑO,1998,13,NARIÑO,1407504,0.9236208209710238
695,NARIÑO,1999,17,NARIÑO,1425587,1.1924912334357707
696,NARIÑO,2000,27,NARIÑO,1446493,1.8665835230450474
697,NARIÑO,2001,25,NARIÑO,1464826,1.7066873471661481
698,NARIÑO,2002,22,NARIÑO,1483416,1.4830634157916591
699,NARIÑO,2003,24,NARIÑO,1502757,1.5970645952738867
700,NARIÑO,2004,33,NARIÑO,1522205,2.1679077391021577
701,NARIÑO,2005,21,NARIÑO,1541692,1.362139778892282
702,NARIÑO,2006,25,NARIÑO,1560872,1.6016688107673147
703,NARIÑO,2007,28,NARIÑO,1580109,1.7720296511190052
704,NARIÑO,2008,43,NARIÑO,1599646,2.6880947409614375
705,NARIÑO,2009,43,NARIÑO,1619461,2.655204416778175
706,NARIÑO,2010,72,NARIÑO,1639560,4.3914220888531075
707,NARIÑO,2011,47,NARIÑO,1660062,2.8312195568599243
708,NARIÑO,2012,69,NARIÑO,1680795,4.105200217754098
709,NARIÑO,2013,64,NARIÑO,1701782,3.7607637170918484
710,NARIÑO,2014,76,NARIÑO,1722945,4.411052006883563
711,NARIÑO,2015,73,NARIÑO,1744228,4.185232664536976
712,NARIÑO,2016,87,NARIÑO,1765906,4.92664954986279
713,NARIÑO,2017,83,NARIÑO,1787545,4.643239750607678
714,NARIÑO,2018,84,NARIÑO,1809116,4.643151682921383
715,NARIÑO,2019,82,NARIÑO,1830473,4.479716444875177
716,NORTE DE SANTANDER,1985,15,NORTE DE SANTANDER,953912,1.5724720938619077
717,NORTE DE SANTANDER,1986,25,NORTE DE SANTANDER,967688,2.5834773191359197
718,NORTE DE SANTANDER,1987,19,NORTE DE SANTANDER,983168,1.9325283166254392
719,NORTE DE SANTANDER,1988,20,NORTE DE SANTANDER,999946,2.000108005832315
720,NORTE DE SANTANDER,1989,30,NORTE DE SANTANDER,1017585,2.9481566650451807
721,NORTE DE SANTANDER,1990,21,NORTE DE SANTANDER,1035636,2.0277394760321195
722,NORTE DE SANTANDER,1991,29,NORTE DE SANTANDER,1054835,2.7492451426052416
723,NORTE DE SANTANDER,1992,36,NORTE DE SANTANDER,1073551,3.353357222898586
724,NORTE DE SANTANDER,1993,30,NORTE DE SANTANDER,1096194,2.7367418540878714
725,NORTE DE SANTANDER,1994,37,NORTE DE SANTANDER,1112889,3.3246801792451897
726,NORTE DE SANTANDER,1995,36,NORTE DE SANTANDER,1128098,3.1912121110045404
727,NORTE DE SANTANDER,1996,26,NORTE DE SANTANDER,1141654,2.2773975302499707
728,NORTE DE SANTANDER,1997,42,NORTE DE SANTANDER,1154341,3.638439594539222
729,NORTE DE SANTANDER,1998,27,NORTE DE SANTANDER,1166395,2.314824737760364
730,NORTE DE SANTANDER,1999,27,NORTE DE SANTANDER,1178015,2.2919911885672084
731,NORTE DE SANTANDER,2000,35,NORTE DE SANTANDER,1189505,2.942400410254686
732,NORTE DE SANTANDER,2001,28,NORTE DE SANTANDER,1200639,2.3320914946124525
733,NORTE DE SANTANDER,2002,44,NORTE DE SANTANDER,1211502,3.6318553332970147
734,NORTE DE SANTANDER,2003,43,NORTE DE SANTANDER,1222289,3.517989608022325
735,NORTE DE SANTANDER,2004,45,NORTE DE SANTANDER,1233069,3.649430810441265
736,NORTE DE SANTANDER,2005,44,NORTE DE SANTANDER,1243861,3.537372745025369
737,NORTE DE SANTANDER,2006,40,NORTE DE SANTANDER,1254386,3.188811099613676
738,NORTE DE SANTANDER,2007,34,NORTE DE SANTANDER,1265056,2.6876280575721547
739,NORTE DE SANTANDER,2008,61,NORTE DE SANTANDER,1275834,4.781186267178959
740,NORTE DE SANTANDER,2009,48,NORTE DE SANTANDER,1286830,3.7300964385350044
741,NORTE DE SANTANDER,2010,77,NORTE DE SANTANDER,1297951,5.932427341247859
742,NORTE DE SANTANDER,2011,69,NORTE DE SANTANDER,1309265,5.270132478909923
743,NORTE DE SANTANDER,2012,68,NORTE DE SANTANDER,1320777,5.148484566281818
744,NORTE DE SANTANDER,2013,76,NORTE DE SANTANDER,1332378,5.704086978319967
745,NORTE DE SANTANDER,2014,79,NORTE DE SANTANDER,1344038,5.877810002395766
746,NORTE DE SANTANDER,2015,79,NORTE DE SANTANDER,1355787,5.826873985367908
747,NORTE DE SANTANDER,2016,128,NORTE DE SANTANDER,1367708,9.358722768310194
748,NORTE DE SANTANDER,2017,101,NORTE DE SANTANDER,1379533,7.321318156216632
749,NORTE DE SANTANDER,2018,101,NORTE DE SANTANDER,1391239,7.259715979784925
750,NORTE DE SANTANDER,2019,137,NORTE DE SANTANDER,1402695,9.766912978231192
751,PUTUMAYO,1985,1,PUTUMAYO,21003,4.761224586963767
752,PUTUMAYO,1986,1,PUTUMAYO,215172,0.4647444834829811
753,PUTUMAYO,1988,2,PUTUMAYO,226198,0.8841811156597318
754,PUTUMAYO,1991,3,PUTUMAYO,244093,1.2290397512423543
755,PUTUMAYO,1992,1,PUTUMAYO,250306,0.3995109985377897
756,PUTUMAYO,1993,1,PUTUMAYO,256432,0.3899669308042678
757,PUTUMAYO,1994,2,PUTUMAYO,262409,0.7621689804846632
758,PUTUMAYO,1995,3,PUTUMAYO,268179,1.1186558231628876
759,PUTUMAYO,1996,2,PUTUMAYO,273972,0.7300016060035333
760,PUTUMAYO,1999,4,PUTUMAYO,289225,1.383006309966289
761,PUTUMAYO,2000,1,PUTUMAYO,293525,0.34068648326377654
762,PUTUMAYO,2001,1,PUTUMAYO,297363,0.3362893164247065
763,PUTUMAYO,2002,5,PUTUMAYO,300865,1.661874927292972
764,PUTUMAYO,2003,5,PUTUMAYO,304095,1.6442230224107597
765,PUTUMAYO,2004,3,PUTUMAYO,307144,0.9767405516630635
766,PUTUMAYO,2005,1,PUTUMAYO,310132,0.3224433467039841
767,PUTUMAYO,2006,2,PUTUMAYO,313126,0.6387205150642233
768,PUTUMAYO,2007,5,PUTUMAYO,316209,1.5812326657369018
769,PUTUMAYO,2008,3,PUTUMAYO,31939,9.392905225586274
770,PUTUMAYO,2009,4,PUTUMAYO,322681,1.2396143559738566
771,PUTUMAYO,2010,10,PUTUMAYO,326093,3.066609832164444
772,PUTUMAYO,2011,4,PUTUMAYO,329598,1.2135995970849338
773,PUTUMAYO,2012,3,PUTUMAYO,333247,0.9002331603885406
774,PUTUMAYO,2013,8,PUTUMAYO,337054,2.373506915805776
775,PUTUMAYO,2014,4,PUTUMAYO,341034,1.172903581461086
776,PUTUMAYO,2015,3,PUTUMAYO,345204,0.8690513435533772
777,PUTUMAYO,2016,3,PUTUMAYO,349537,0.8582782366387536
778,PUTUMAYO,2017,5,PUTUMAYO,354094,1.4120544262258046
779,PUTUMAYO,2018,7,PUTUMAYO,358896,1.950425750078017
780,PUTUMAYO,2019,2,PUTUMAYO,363967,0.5495003667914948
781,QUINDIO,1985,13,QUINDÍO,410154,3.169541196721232
782,QUINDIO,1986,10,QUINDÍO,416853,2.398927199756269
783,QUINDIO,1987,13,QUINDÍO,424936,3.059284221623962
784,QUINDIO,1988,19,QUINDÍO,433869,4.37920201719874
785,QUINDIO,1989,21,QUINDÍO,4436,473.3994589720469
786,QUINDIO,1990,11,QUINDÍO,453775,2.4241088645253703
787,QUINDIO,1991,14,QUINDÍO,464617,3.0132345566348198
788,QUINDIO,1992,19,QUINDÍO,475158,3.998669916112114
789,QUINDIO,1993,22,QUINDÍO,484953,4.53652209595569
790,QUINDIO,1994,18,QUINDÍO,493421,3.648000389120041
791,QUINDIO,1995,19,QUINDÍO,500422,3.796795504594123
792,QUINDIO,1996,28,QUINDÍO,505728,5.5365730194887375
793,QUINDIO,1997,27,QUINDÍO,510031,5.293795867310026
794,QUINDIO,1998,20,QUINDÍO,513604,3.89405066938731
795,QUINDIO,1999,33,QUINDÍO,516799,6.385461272177385
796,QUINDIO,2000,15,QUINDÍO,519805,2.885697521185829
797,QUINDIO,2001,19,QUINDÍO,522634,3.6354312960886586
798,QUINDIO,2002,27,QUINDÍO,525498,5.137983398604752
799,QUINDIO,2003,27,QUINDÍO,528413,5.10963961901013
800,QUINDIO,2004,18,QUINDÍO,531424,3.3871259107605227
801,QUINDIO,2005,23,QUINDÍO,534506,4.303038693672288
802,QUINDIO,2006,33,QUINDÍO,53753,61.391922311312854
803,QUINDIO,2007,29,QUINDÍO,540533,5.365074842794057
804,QUINDIO,2008,53,QUINDÍO,543579,9.750192704280336
805,QUINDIO,2009,55,QUINDÍO,546593,10.062331570290874
806,QUINDIO,2010,66,QUINDÍO,549662,12.007379080234763
807,QUINDIO,2011,59,QUINDÍO,552755,10.673806659369884
808,QUINDIO,2012,49,QUINDÍO,555836,8.815549910405228
809,QUINDIO,2013,57,QUINDÍO,558969,10.19734546996345
810,QUINDIO,2014,81,QUINDÍO,562114,14.409888385629962
811,QUINDIO,2015,64,QUINDÍO,56531,113.21221984397941
812,QUINDIO,2016,68,QUINDÍO,568506,11.961175431745664
813,QUINDIO,2017,63,QUINDÍO,571733,11.019129558727588
814,QUINDIO,2018,48,QUINDÍO,57501,83.47680909897218
815,QUINDIO,2019,73,QUINDÍO,578268,12.623904487192789
816,RISARALDA,1985,19,RISARALDA,667093,2.848178589791828
817,RISARALDA,1986,22,RISARALDA,679979,3.235394034227528
818,RISARALDA,1987,16,RISARALDA,694985,2.3022079613229063
819,RISARALDA,1988,28,RISARALDA,711522,3.9352261771245303
820,RISARALDA,1989,27,RISARALDA,729578,3.700769485921999
821,RISARALDA,1990,24,RISARALDA,748434,3.2066955803718162
822,RISARALDA,1991,24,RISARALDA,768473,3.123076542702216
823,RISARALDA,1992,23,RISARALDA,787892,2.919181816797226
824,RISARALDA,1993,31,RISARALDA,806071,3.8458150708808527
825,RISARALDA,1994,29,RISARALDA,82166,35.29440401139157
826,RISARALDA,1995,38,RISARALDA,834539,4.553412123339951
827,RISARALDA,1996,38,RISARALDA,844257,4.5009991033536
828,RISARALDA,1997,41,RISARALDA,85211,48.115853586978204
829,RISARALDA,1998,38,RISARALDA,858568,4.425974413208971
830,RISARALDA,1999,45,RISARALDA,864388,5.205995455744412
831,RISARALDA,2000,50,RISARALDA,869888,5.7478663919952915
832,RISARALDA,2001,45,RISARALDA,87512,51.42151933449127
833,RISARALDA,2002,42,RISARALDA,880472,4.7701687276824245
834,RISARALDA,2003,48,RISARALDA,885964,5.417827360931144
835,RISARALDA,2004,46,RISARALDA,891636,5.159055937624771
836,RISARALDA,2005,45,RISARALDA,897413,5.014413653468358
837,RISARALDA,2006,56,RISARALDA,903052,6.201193286765324
838,RISARALDA,2007,58,RISARALDA,908644,6.383137950616523
839,RISARALDA,2008,75,RISARALDA,914171,8.204154364992982
840,RISARALDA,2009,74,RISARALDA,919641,8.04661819122897
841,RISARALDA,2010,100,RISARALDA,925117,10.809443562273746
842,RISARALDA,2011,88,RISARALDA,930518,9.457098089451252
843,RISARALDA,2012,84,RISARALDA,93591,89.75221976472096
844,RISARALDA,2013,96,RISARALDA,941275,10.198932299274919
845,RISARALDA,2014,114,RISARALDA,946632,12.04269452120782
846,RISARALDA,2015,109,RISARALDA,951953,11.450145122710891
847,RISARALDA,2016,128,RISARALDA,957254,13.371581628282566
848,RISARALDA,2017,122,RISARALDA,962529,12.67494278094478
849,RISARALDA,2018,124,RISARALDA,967767,12.813001476595089
850,RISARALDA,2019,144,RISARALDA,972978,14.799923533728409
851,SANTANDER,1985,33,SANTANDER,1577716,2.0916311934467293
852,SANTANDER,1986,33,SANTANDER,1601793,2.060191298126537
853,SANTANDER,1987,33,SANTANDER,1626899,2.0283988127105617
854,SANTANDER,1988,38,SANTANDER,1652623,2.2993749935708263
855,SANTANDER,1989,37,SANTANDER,1678564,2.204265074194371
856,SANTANDER,1990,41,SANTANDER,1704337,2.4056275255421906
857,SANTANDER,1991,41,SANTANDER,1731399,2.3680272427095086
858,SANTANDER,1992,51,SANTANDER,1757452,2.9019284737221844
859,SANTANDER,1993,59,SANTANDER,1782103,3.3106952852893463
860,SANTANDER,1994,51,SANTANDER,1804993,2.825495722144075
861,SANTANDER,1995,68,SANTANDER,1825909,3.724172453282174
862,SANTANDER,1996,67,SANTANDER,1844787,3.6318556017578176
863,SANTANDER,1997,51,SANTANDER,1861982,2.739016811118475
864,SANTANDER,1998,46,SANTANDER,1877582,2.4499595756670014
865,SANTANDER,1999,59,SANTANDER,1891810,3.118706424006639
866,SANTANDER,2000,60,SANTANDER,1905077,3.1494789974368493
867,SANTANDER,2001,68,SANTANDER,1916945,3.5473109557133875
868,SANTANDER,2002,64,SANTANDER,1927772,3.3198946763413932
869,SANTANDER,2003,81,SANTANDER,1937920,4.179739101717305
870,SANTANDER,2004,99,SANTANDER,1947837,5.082560809759749
871,SANTANDER,2005,81,SANTANDER,1957775,4.137349797601869
872,SANTANDER,2006,80,SANTANDER,1968351,4.0643157648204005
873,SANTANDER,2007,79,SANTANDER,1978976,3.9919635205277877
874,SANTANDER,2008,119,SANTANDER,1989514,5.981360271905601
875,SANTANDER,2009,135,SANTANDER,1999999,6.750003375001687
876,SANTANDER,2010,146,SANTANDER,2010393,7.262261657297851
877,SANTANDER,2011,141,SANTANDER,2020604,6.97811149537465
878,SANTANDER,2012,122,SANTANDER,2030775,6.0075586906476595
879,SANTANDER,2013,160,SANTANDER,2040932,7.839555653985532
880,SANTANDER,2014,168,SANTANDER,2051022,8.191038418895555
881,SANTANDER,2015,165,SANTANDER,2061079,8.005515557627826
882,SANTANDER,2016,208,SANTANDER,2071016,10.043379674517242
883,SANTANDER,2017,206,SANTANDER,2080938,9.89938191334869
884,SANTANDER,2018,203,SANTANDER,2090839,9.709021115446957
885,SANTANDER,2019,234,SANTANDER,2100704,11.139122884518713
886,SUCRE,1985,10,SUCRE,571994,1.7482700867491616
887,SUCRE,1986,6,SUCRE,583041,1.0290871482451491
888,SUCRE,1987,2,SUCRE,594818,0.33623730283885156
889,SUCRE,1988,5,SUCRE,607077,0.8236187501750191
890,SUCRE,1989,17,SUCRE,619609,2.7436657634088593
891,SUCRE,1990,5,SUCRE,632182,0.7909114780237337
892,SUCRE,1991,5,SUCRE,645622,0.774446967420565
893,SUCRE,1992,8,SUCRE,65865,12.146056327336218
894,SUCRE,1993,11,SUCRE,67103,16.392709714915874
895,SUCRE,1994,9,SUCRE,682593,1.3185016547195767
896,SUCRE,1995,12,SUCRE,693243,1.730994759413366
897,SUCRE,1996,12,SUCRE,702313,1.708639879939571
898,SUCRE,1997,9,SUCRE,710845,1.2660987979095302
899,SUCRE,1998,5,SUCRE,718974,0.695435439946368
900,SUCRE,1999,13,SUCRE,726839,1.7885666564397342
901,SUCRE,2000,12,SUCRE,734647,1.6334375557240417
902,SUCRE,2001,19,SUCRE,742217,2.5598982507811057
903,SUCRE,2002,16,SUCRE,749636,2.1343692138584593
904,SUCRE,2003,16,SUCRE,757033,2.113514206117831
905,SUCRE,2004,8,SUCRE,764503,1.046431472472966
906,SUCRE,2005,13,SUCRE,772042,1.683846215620394
907,SUCRE,2006,16,SUCRE,779515,2.0525583215204324
908,SUCRE,2007,20,SUCRE,787153,2.5408021058167853
909,SUCRE,2008,28,SUCRE,794914,3.5223936174227655
910,SUCRE,2009,24,SUCRE,802736,2.989774969603954
911,SUCRE,2010,25,SUCRE,810664,3.0838917233280374
912,SUCRE,2011,22,SUCRE,818689,2.687223109141567
913,SUCRE,2012,25,SUCRE,82678,30.23778998040591
914,SUCRE,2013,27,SUCRE,834937,3.2337769196957376
915,SUCRE,2014,24,SUCRE,843202,2.846293059077184
916,SUCRE,2015,24,SUCRE,851515,2.8185058395917864
917,SUCRE,2016,33,SUCRE,859913,3.8375975244007248
918,SUCRE,2017,37,SUCRE,868438,4.260522915855824
919,SUCRE,2018,36,SUCRE,877057,4.104636300719338
920,SUCRE,2019,37,SUCRE,885835,4.176850090592492
921,TOLIMA,1985,31,TOLIMA,1245647,2.4886665323321937
922,TOLIMA,1986,20,TOLIMA,1252802,1.5964214616515617
923,TOLIMA,1987,26,TOLIMA,1259669,2.064034282021706
924,TOLIMA,1988,28,TOLIMA,1266298,2.211169882602673
925,TOLIMA,1989,31,TOLIMA,1272722,2.4357243765724172
926,TOLIMA,1990,27,TOLIMA,1278982,2.111053947592695
927,TOLIMA,1991,31,TOLIMA,1284974,2.4125001751008193
928,TOLIMA,1992,38,TOLIMA,1290868,2.943755674476399
929,TOLIMA,1993,30,TOLIMA,1296690,2.3135830460634383
930,TOLIMA,1994,48,TOLIMA,1302447,3.6853706907075683
931,TOLIMA,1995,35,TOLIMA,1308162,2.6755096081372183
932,TOLIMA,1996,44,TOLIMA,1313846,3.3489465279796873
933,TOLIMA,1997,38,TOLIMA,1319533,2.879806719498489
934,TOLIMA,1998,40,TOLIMA,1325239,3.0183234873105906
935,TOLIMA,1999,42,TOLIMA,1330960,3.155616998256898
936,TOLIMA,2000,49,TOLIMA,1336721,3.6656864072607522
937,TOLIMA,2001,41,TOLIMA,1342648,3.0536670817667773
938,TOLIMA,2002,44,TOLIMA,1348498,3.2628895259763087
939,TOLIMA,2003,53,TOLIMA,1354239,3.913637105414923
940,TOLIMA,2004,50,TOLIMA,1359765,3.6771059705169646
941,TOLIMA,2005,51,TOLIMA,1365082,3.736039300203211
942,TOLIMA,2006,37,TOLIMA,1369841,2.701043405767531
943,TOLIMA,2007,74,TOLIMA,1374437,5.384022694383228
944,TOLIMA,2008,88,TOLIMA,1378903,6.381884730107919
945,TOLIMA,2009,79,TOLIMA,1383304,5.710964473463534
946,TOLIMA,2010,83,TOLIMA,1387621,5.981460355529356
947,TOLIMA,2011,85,TOLIMA,1391876,6.106865841497375
948,TOLIMA,2012,86,TOLIMA,1396038,6.160290765724143
949,TOLIMA,2013,75,TOLIMA,1400140,5.356607196423215
950,TOLIMA,2014,89,TOLIMA,1404262,6.337848635083767
951,TOLIMA,2015,98,TOLIMA,1408272,6.958882943067817
952,TOLIMA,2016,104,TOLIMA,1412220,7.3642916825990286
953,TOLIMA,2017,105,TOLIMA,1416124,7.414604935725968
954,TOLIMA,2018,99,TOLIMA,1419947,6.97209121185509
955,TOLIMA,2019,105,TOLIMA,1423719,7.3750508351718285
956,VALLE DEL CAUCA,1985,91,VALLE DEL CAUCA,3041474,2.991970340696649
957,VALLE DEL CAUCA,1986,85,VALLE DEL CAUCA,3104541,2.737924865543731
958,VALLE DEL CAUCA,1987,113,VALLE DEL CAUCA,3171288,3.563221000426325
959,VALLE DEL CAUCA,1988,123,VALLE DEL CAUCA,3240825,3.7953298928513575
960,VALLE DEL CAUCA,1989,96,VALLE DEL CAUCA,3312817,2.8978358901201
961,VALLE DEL CAUCA,1990,114,VALLE DEL CAUCA,3385688,3.3671147489077553
962,VALLE DEL CAUCA,1991,127,VALLE DEL CAUCA,3460164,3.670346261044274
