,Nombre Municipio,ANO,Casos,Código ,Nombre,Código Municipio,Unnamed: 4,Longitud,Latitud,Unnamed: 7
0,ABEJORRAL,"1,985",5,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
1,ABEJORRAL,"1,986",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
2,ABEJORRAL,"1,989",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
3,ABEJORRAL,"1,992",3,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
4,ABEJORRAL,"1,995",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
5,ABEJORRAL,"1,996",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
6,ABEJORRAL,"1,997",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
7,ABEJORRAL,"1,998",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
8,ABEJORRAL,"1,999",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
9,ABEJORRAL,"2,001",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
10,ABEJORRAL,"2,003",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
11,ABEJORRAL,"2,010",2,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
12,ABEJORRAL,"2,011",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
13,ABEJORRAL,"2,013",2,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
14,ABEJORRAL,"2,014",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
15,ABEJORRAL,"2,015",2,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
16,ABEJORRAL,"2,016",1,5,ANTIOQUIA,5002,Municipio,-75.428739,5.789315,
17,ABRIAQUÍ,"1,987",1,5,ANTIOQUIA,5004,Municipio,-76.064304,6.632282,
18,ABRIAQUÍ,"1,990",1,5,ANTIOQUIA,5004,Municipio,-76.064304,6.632282,
19,ACACÍAS,"1,985",1,50,META,50006,Municipio,-73.766034,3.990413,
20,ACACÍAS,"1,988",2,50,META,50006,Municipio,-73.766034,3.990413,
21,ACACÍAS,"1,990",1,50,META,50006,Municipio,-73.766034,3.990413,
22,ACACÍAS,"1,993",2,50,META,50006,Municipio,-73.766034,3.990413,
23,ACACÍAS,"1,994",2,50,META,50006,Municipio,-73.766034,3.990413,
24,ACACÍAS,"1,999",3,50,META,50006,Municipio,-73.766034,3.990413,
25,ACACÍAS,"2,000",1,50,META,50006,Municipio,-73.766034,3.990413,
26,ACACÍAS,"2,002",3,50,META,50006,Municipio,-73.766034,3.990413,
27,ACACÍAS,"2,003",3,50,META,50006,Municipio,-73.766034,3.990413,
28,ACACÍAS,"2,005",3,50,META,50006,Municipio,-73.766034,3.990413,
29,ACACÍAS,"2,006",1,50,META,50006,Municipio,-73.766034,3.990413,
30,ACACÍAS,"2,007",3,50,META,50006,Municipio,-73.766034,3.990413,
31,ACACÍAS,"2,008",3,50,META,50006,Municipio,-73.766034,3.990413,
32,ACACÍAS,"2,009",1,50,META,50006,Municipio,-73.766034,3.990413,
33,ACACÍAS,"2,010",3,50,META,50006,Municipio,-73.766034,3.990413,
34,ACACÍAS,"2,011",1,50,META,50006,Municipio,-73.766034,3.990413,
35,ACACÍAS,"2,012",2,50,META,50006,Municipio,-73.766034,3.990413,
36,ACACÍAS,"2,013",2,50,META,50006,Municipio,-73.766034,3.990413,
37,ACACÍAS,"2,014",2,50,META,50006,Municipio,-73.766034,3.990413,
38,ACACÍAS,"2,015",1,50,META,50006,Municipio,-73.766034,3.990413,
39,ACACÍAS,"2,016",1,50,META,50006,Municipio,-73.766034,3.990413,
40,ACACÍAS,"2,017",5,50,META,50006,Municipio,-73.766034,3.990413,
41,ACACÍAS,"2,018",5,50,META,50006,Municipio,-73.766034,3.990413,
42,ACACÍAS,"2,019",8,50,META,50006,Municipio,-73.766034,3.990413,
43,ACANDÍ,"1,985",1,27,CHOCÓ,27006,Municipio,-77.279951,8.512178,
44,ACANDÍ,"2,012",1,27,CHOCÓ,27006,Municipio,-77.279951,8.512178,
45,ACANDÍ,"2,014",1,27,CHOCÓ,27006,Municipio,-77.279951,8.512178,
46,ACEVEDO,"1,993",1,41,HUILA,41006,Municipio,-75.888706,1.805173,
47,ACEVEDO,"1,999",1,41,HUILA,41006,Municipio,-75.888706,1.805173,
48,ACEVEDO,"2,008",1,41,HUILA,41006,Municipio,-75.888706,1.805173,
49,ACEVEDO,"2,009",1,41,HUILA,41006,Municipio,-75.888706,1.805173,
50,ACEVEDO,"2,014",1,41,HUILA,41006,Municipio,-75.888706,1.805173,
51,ACEVEDO,"2,019",1,41,HUILA,41006,Municipio,-75.888706,1.805173,
52,ACHÍ,"2,017",1,13,BOLÍVAR,13006,Municipio,-74.557676,8.570107,
53,AGRADO,"1,988",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
54,AGRADO,"1,993",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
55,AGRADO,"1,996",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
56,AGRADO,"2,001",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
57,AGRADO,"2,002",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
58,AGRADO,"2,005",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
59,AGRADO,"2,013",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
60,AGRADO,"2,017",1,41,HUILA,41013,Municipio,-75.772022,2.25987,
61,AGUA DE DIOS,"1,985",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
62,AGUA DE DIOS,"1,987",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
63,AGUA DE DIOS,"1,990",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
64,AGUA DE DIOS,"1,991",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
65,AGUA DE DIOS,"1,992",3,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
66,AGUA DE DIOS,"1,994",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
67,AGUA DE DIOS,"1,995",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
68,AGUA DE DIOS,"1,997",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
69,AGUA DE DIOS,"2,000",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
70,AGUA DE DIOS,"2,002",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
71,AGUA DE DIOS,"2,005",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
72,AGUA DE DIOS,"2,009",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
73,AGUA DE DIOS,"2,010",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
74,AGUA DE DIOS,"2,011",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
75,AGUA DE DIOS,"2,012",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
76,AGUA DE DIOS,"2,013",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
77,AGUA DE DIOS,"2,015",2,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
78,AGUA DE DIOS,"2,016",1,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
79,AGUA DE DIOS,"2,017",3,25,CUNDINAMARCA,25001,Municipio,-74.669221,4.375309,
80,AGUACHICA,"1,985",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
81,AGUACHICA,"1,987",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
82,AGUACHICA,"1,994",2,20,CESAR,20011,Municipio,-73.614027,8.306811,
83,AGUACHICA,"1,995",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
84,AGUACHICA,"1,996",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
85,AGUACHICA,"1,997",3,20,CESAR,20011,Municipio,-73.614027,8.306811,
86,AGUACHICA,"1,998",2,20,CESAR,20011,Municipio,-73.614027,8.306811,
87,AGUACHICA,"2,001",5,20,CESAR,20011,Municipio,-73.614027,8.306811,
88,AGUACHICA,"2,002",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
89,AGUACHICA,"2,003",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
90,AGUACHICA,"2,004",3,20,CESAR,20011,Municipio,-73.614027,8.306811,
91,AGUACHICA,"2,005",4,20,CESAR,20011,Municipio,-73.614027,8.306811,
92,AGUACHICA,"2,006",2,20,CESAR,20011,Municipio,-73.614027,8.306811,
93,AGUACHICA,"2,007",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
94,AGUACHICA,"2,008",3,20,CESAR,20011,Municipio,-73.614027,8.306811,
95,AGUACHICA,"2,009",4,20,CESAR,20011,Municipio,-73.614027,8.306811,
96,AGUACHICA,"2,010",1,20,CESAR,20011,Municipio,-73.614027,8.306811,
97,AGUACHICA,"2,011",3,20,CESAR,20011,Municipio,-73.614027,8.306811,
98,AGUACHICA,"2,013",2,20,CESAR,20011,Municipio,-73.614027,8.306811,
99,AGUACHICA,"2,014",2,20,CESAR,20011,Municipio,-73.614027,8.306811,
100,AGUACHICA,"2,015",4,20,CESAR,20011,Municipio,-73.614027,8.306811,
101,AGUACHICA,"2,016",6,20,CESAR,20011,Municipio,-73.614027,8.306811,
102,AGUACHICA,"2,017",3,20,CESAR,20011,Municipio,-73.614027,8.306811,
103,AGUACHICA,"2,018",2,20,CESAR,20011,Municipio,-73.614027,8.306811,
104,AGUACHICA,"2,019",6,20,CESAR,20011,Municipio,-73.614027,8.306811,
105,AGUADAS,"1,985",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
106,AGUADAS,"1,989",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
107,AGUADAS,"1,992",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
108,AGUADAS,"1,993",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
109,AGUADAS,"1,995",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
110,AGUADAS,"1,996",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
111,AGUADAS,"1,997",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
112,AGUADAS,"1,998",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
113,AGUADAS,"2,000",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
114,AGUADAS,"2,001",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
115,AGUADAS,"2,002",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
116,AGUADAS,"2,003",2,17,CALDAS,17013,Municipio,-75.45487,5.610244,
117,AGUADAS,"2,004",2,17,CALDAS,17013,Municipio,-75.45487,5.610244,
118,AGUADAS,"2,006",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
119,AGUADAS,"2,009",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
120,AGUADAS,"2,013",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
121,AGUADAS,"2,014",2,17,CALDAS,17013,Municipio,-75.45487,5.610244,
122,AGUADAS,"2,015",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
123,AGUADAS,"2,016",3,17,CALDAS,17013,Municipio,-75.45487,5.610244,
124,AGUADAS,"2,017",1,17,CALDAS,17013,Municipio,-75.45487,5.610244,
125,AGUADAS,"2,018",2,17,CALDAS,17013,Municipio,-75.45487,5.610244,
126,AGUADAS,"2,019",2,17,CALDAS,17013,Municipio,-75.45487,5.610244,
127,AGUAZUL,"1,992",1,85,CASANARE,85010,Municipio,-72.546838,5.172641,
128,AGUAZUL,"1,997",1,85,CASANARE,85010,Municipio,-72.546838,5.172641,
129,AGUAZUL,"1,999",2,85,CASANARE,85010,Municipio,-72.546838,5.172641,
130,AGUAZUL,"2,000",2,85,CASANARE,85010,Municipio,-72.546838,5.172641,
131,AGUAZUL,"2,005",1,85,CASANARE,85010,Municipio,-72.546838,5.172641,
132,AGUAZUL,"2,014",1,85,CASANARE,85010,Municipio,-72.546838,5.172641,
133,AGUAZUL,"2,016",1,85,CASANARE,85010,Municipio,-72.546838,5.172641,
134,AGUSTÍN CODAZZI,"1,988",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
135,AGUSTÍN CODAZZI,"1,990",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
136,AGUSTÍN CODAZZI,"1,994",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
137,AGUSTÍN CODAZZI,"1,995",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
138,AGUSTÍN CODAZZI,"1,998",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
139,AGUSTÍN CODAZZI,"2,000",2,20,CESAR,20013,Municipio,-73.238389,10.040454,
140,AGUSTÍN CODAZZI,"2,001",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
141,AGUSTÍN CODAZZI,"2,002",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
142,AGUSTÍN CODAZZI,"2,009",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
143,AGUSTÍN CODAZZI,"2,014",2,20,CESAR,20013,Municipio,-73.238389,10.040454,
144,AGUSTÍN CODAZZI,"2,015",3,20,CESAR,20013,Municipio,-73.238389,10.040454,
145,AGUSTÍN CODAZZI,"2,016",1,20,CESAR,20013,Municipio,-73.238389,10.040454,
146,AGUSTÍN CODAZZI,"2,019",2,20,CESAR,20013,Municipio,-73.238389,10.040454,
147,AIPE,"1,990",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
148,AIPE,"1,994",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
149,AIPE,"1,999",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
150,AIPE,"2,004",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
151,AIPE,"2,005",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
152,AIPE,"2,006",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
153,AIPE,"2,007",2,41,HUILA,41016,Municipio,-75.239017,3.223996,
154,AIPE,"2,008",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
155,AIPE,"2,011",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
156,AIPE,"2,012",2,41,HUILA,41016,Municipio,-75.239017,3.223996,
157,AIPE,"2,013",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
158,AIPE,"2,014",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
159,AIPE,"2,015",1,41,HUILA,41016,Municipio,-75.239017,3.223996,
160,AIPE,"2,016",2,41,HUILA,41016,Municipio,-75.239017,3.223996,
161,AIPE,"2,017",2,41,HUILA,41016,Municipio,-75.239017,3.223996,
162,ALBANIA,"1,994",1,18,CAQUETÁ,18029,Municipio,-75.878375,1.328526,
163,ALBANIA,"1,994",1,44,LA GUAJIRA,44035,Municipio,-72.61232,11.151628,
164,ALBANIA,"1,994",1,68,SANTANDER,68020,Municipio,-73.91336,5.759166,
165,ALBANIA,"2,001",1,18,CAQUETÁ,18029,Municipio,-75.878375,1.328526,
166,ALBANIA,"2,001",1,44,LA GUAJIRA,44035,Municipio,-72.61232,11.151628,
167,ALBANIA,"2,001",1,68,SANTANDER,68020,Municipio,-73.91336,5.759166,
168,ALBANIA,"2,011",1,18,CAQUETÁ,18029,Municipio,-75.878375,1.328526,
169,ALBANIA,"2,011",1,44,LA GUAJIRA,44035,Municipio,-72.61232,11.151628,
170,ALBANIA,"2,011",1,68,SANTANDER,68020,Municipio,-73.91336,5.759166,
171,ALBÁN,"1,988",1,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
172,ALBÁN,"1,988",1,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
173,ALBÁN,"1,991",2,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
174,ALBÁN,"1,991",2,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
175,ALBÁN,"1,996",1,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
176,ALBÁN,"1,996",1,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
177,ALBÁN,"2,001",1,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
178,ALBÁN,"2,001",1,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
179,ALBÁN,"2,004",1,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
180,ALBÁN,"2,004",1,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
181,ALBÁN,"2,012",2,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
182,ALBÁN,"2,012",2,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
183,ALBÁN,"2,015",1,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
184,ALBÁN,"2,015",1,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
185,ALBÁN,"2,017",1,25,CUNDINAMARCA,25019,Municipio,-74.438261,4.878022,
186,ALBÁN,"2,017",1,52,NARIÑO,52019,Municipio,-77.080712,1.474978,
187,ALCALÁ,"1,997",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
188,ALCALÁ,"1,998",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
189,ALCALÁ,"1,999",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
190,ALCALÁ,"2,002",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
191,ALCALÁ,"2,003",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
192,ALCALÁ,"2,004",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
193,ALCALÁ,"2,006",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
194,ALCALÁ,"2,009",4,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
195,ALCALÁ,"2,011",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
196,ALCALÁ,"2,012",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
197,ALCALÁ,"2,013",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
198,ALCALÁ,"2,018",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
199,ALCALÁ,"2,019",1,76,VALLE DEL CAUCA,76020,Municipio,-75.779792,4.674994,
200,ALDANA,"2,015",1,52,NARIÑO,52022,Municipio,-77.700564,0.882381,
201,ALDANA,"2,016",1,52,NARIÑO,52022,Municipio,-77.700564,0.882381,
202,ALEJANDRÍA,"1,989",1,5,ANTIOQUIA,5021,Municipio,-75.141346,6.376061,
203,ALEJANDRÍA,"2,012",1,5,ANTIOQUIA,5021,Municipio,-75.141346,6.376061,
204,ALEJANDRÍA,"2,018",1,5,ANTIOQUIA,5021,Municipio,-75.141346,6.376061,
205,ALGARROBO,"2,012",1,47,MAGDALENA,47030,Municipio,-74.061132,10.188059,
206,ALGARROBO,"2,014",1,47,MAGDALENA,47030,Municipio,-74.061132,10.188059,
207,ALGECIRAS,"1,986",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
208,ALGECIRAS,"1,990",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
209,ALGECIRAS,"1,994",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
210,ALGECIRAS,"1,996",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
211,ALGECIRAS,"2,000",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
212,ALGECIRAS,"2,002",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
213,ALGECIRAS,"2,003",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
214,ALGECIRAS,"2,005",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
215,ALGECIRAS,"2,008",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
216,ALGECIRAS,"2,015",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
217,ALGECIRAS,"2,017",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
218,ALGECIRAS,"2,018",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
219,ALGECIRAS,"2,019",1,41,HUILA,41020,Municipio,-75.315389,2.521674,
220,ALMAGUER,"1,997",1,19,CAUCA,19022,Municipio,-76.85607,1.913429,
221,ALMAGUER,"2,006",1,19,CAUCA,19022,Municipio,-76.85607,1.913429,
222,ALMAGUER,"2,016",1,19,CAUCA,19022,Municipio,-76.85607,1.913429,
223,ALMEIDA,"2,000",1,15,BOYACÁ,15022,Municipio,-73.378933,4.970857,
224,ALPUJARRA,"1,989",1,73,TOLIMA,73024,Municipio,-74.9329,3.391548,
225,ALPUJARRA,"2,008",1,73,TOLIMA,73024,Municipio,-74.9329,3.391548,
226,ALPUJARRA,"2,013",1,73,TOLIMA,73024,Municipio,-74.9329,3.391548,
227,ALPUJARRA,"2,018",1,73,TOLIMA,73024,Municipio,-74.9329,3.391548,
228,ALTOS DEL ROSARIO,"2,005",1,13,BOLÍVAR,13030,Municipio,-74.164905,8.791865,
229,ALTOS DEL ROSARIO,"2,006",1,13,BOLÍVAR,13030,Municipio,-74.164905,8.791865,
230,ALVARADO,"2,001",1,73,TOLIMA,73026,Municipio,-74.953418,4.567356,
231,ALVARADO,"2,002",1,73,TOLIMA,73026,Municipio,-74.953418,4.567356,
232,ALVARADO,"2,004",1,73,TOLIMA,73026,Municipio,-74.953418,4.567356,
233,ALVARADO,"2,008",1,73,TOLIMA,73026,Municipio,-74.953418,4.567356,
234,AMAGÁ,"1,985",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
235,AMAGÁ,"1,988",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
236,AMAGÁ,"1,989",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
237,AMAGÁ,"1,991",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
238,AMAGÁ,"1,992",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
239,AMAGÁ,"1,993",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
240,AMAGÁ,"1,994",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
241,AMAGÁ,"1,995",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
242,AMAGÁ,"1,996",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
243,AMAGÁ,"1,997",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
244,AMAGÁ,"1,999",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
245,AMAGÁ,"2,001",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
246,AMAGÁ,"2,002",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
247,AMAGÁ,"2,004",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
248,AMAGÁ,"2,008",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
249,AMAGÁ,"2,009",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
250,AMAGÁ,"2,010",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
251,AMAGÁ,"2,011",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
252,AMAGÁ,"2,012",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
253,AMAGÁ,"2,014",1,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
254,AMAGÁ,"2,015",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
255,AMAGÁ,"2,016",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
256,AMAGÁ,"2,017",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
257,AMAGÁ,"2,018",3,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
258,AMAGÁ,"2,019",2,5,ANTIOQUIA,5030,Municipio,-75.702188,6.038708,
259,AMALFI,"1,985",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
260,AMALFI,"1,987",3,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
261,AMALFI,"1,988",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
262,AMALFI,"1,991",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
263,AMALFI,"1,993",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
264,AMALFI,"1,994",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
265,AMALFI,"1,995",2,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
266,AMALFI,"2,000",2,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
267,AMALFI,"2,002",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
268,AMALFI,"2,003",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
269,AMALFI,"2,004",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
270,AMALFI,"2,005",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
271,AMALFI,"2,006",2,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
272,AMALFI,"2,007",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
273,AMALFI,"2,008",2,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
274,AMALFI,"2,010",2,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
275,AMALFI,"2,011",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
276,AMALFI,"2,012",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
277,AMALFI,"2,015",2,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
278,AMALFI,"2,016",1,5,ANTIOQUIA,5031,Municipio,-75.077501,6.909655,
279,AMBALEMA,"1,986",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
280,AMBALEMA,"1,992",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
281,AMBALEMA,"1,994",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
282,AMBALEMA,"1,997",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
283,AMBALEMA,"1,998",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
284,AMBALEMA,"2,001",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
285,AMBALEMA,"2,008",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
286,AMBALEMA,"2,010",2,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
287,AMBALEMA,"2,011",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
288,AMBALEMA,"2,018",1,73,TOLIMA,73030,Municipio,-74.764429,4.782682,
289,ANAPOIMA,"1,987",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
290,ANAPOIMA,"1,990",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
291,ANAPOIMA,"1,997",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
292,ANAPOIMA,"1,998",2,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
293,ANAPOIMA,"2,005",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
294,ANAPOIMA,"2,006",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
295,ANAPOIMA,"2,010",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
296,ANAPOIMA,"2,012",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
297,ANAPOIMA,"2,015",1,25,CUNDINAMARCA,25035,Municipio,-74.528676,4.562737,
